Cell name	Sample name	Condition	Stage	General_classification	PMN clusters	Expressed genes	Mitochondrial reads percent	Ribosomal reads percent	Total count
20278	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	913	0.85120000000000007	0.021299999999999999	4699
157014	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	940	0.96960000000000002	0.067599999999999993	4435
561000	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	870	0.4849	0.20509999999999998	5362
606213	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	814	0.25469999999999998	0.1389	4319
286939	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	901	0.84709999999999996	0.20600000000000002	4368
158807	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	918	0.33329999999999999	0.14580000000000001	4800
296479	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	875	0.48370000000000002	0.2291	3928
612922	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	940	1.1823000000000001	0.18920000000000001	4229
819136	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	996	0.89639999999999997	0.21859999999999999	4574
58562	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	916	1.3832	0.068000000000000005	4410
615201	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	923	0.39810000000000001	0.1517	5275
65945	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	853	0.59020000000000006	0.078700000000000006	5083
223118	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	930	0.49129999999999996	0.1787	4478
804075	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	875	1.2793000000000001	0.2843	2814
845848	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	866	0.56559999999999999	0.038600000000000002	7779
633662	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	907	0.8095	0.083699999999999997	7165
558769	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	940	0.77999999999999992	0.11820000000000001	4231
119528	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	823	0.63980000000000004	0.0206	4845
879906	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	995	0.74980000000000002	0.11360000000000001	4401
564459	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	973	0.5827	0.075199999999999989	5320
687767	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	873	0.64119999999999999	0.0693	5770
639347	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	913	0.63690000000000002	0.019300000000000001	5181
4895	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	944	0.58079999999999998	0.017100000000000001	5854
71455	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	909	0.65560000000000007	0	3661
709348	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	1084	0.57720000000000005	0.1855	4851
173200	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	937	0.36559999999999998	0.054800000000000001	5470
8530	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	888	0.57809999999999995	0.1196	5016
707783	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	804	0.73070000000000002	0.054800000000000001	5474
340369	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	955	1.7652999999999999	0.2336	3852
539422	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	890	1.2341	0.077100000000000002	5186
764008	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	957	0.97920000000000007	0.11750000000000001	5106
709330	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	960	0.88900000000000001	0.091200000000000003	4387
385843	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	939	0.7984	0.0499	4008
735355	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	944	0.5837	0.10009999999999999	5996
104957	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	897	1.1900000000000002	0.073200000000000001	5462
242627	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	854	0.41000000000000003	0.0683	7317
66606	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	864	0.84650000000000003	0.065100000000000005	4607
390560	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	966	0.93670000000000009	0.1938	3096
760867	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	879	0.4032	0.1152	5208
212404	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	973	0.3579	0.068199999999999997	5867
790873	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	887	0.49379999999999996	0.036600000000000001	5468
351807	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	1019	1.0210000000000001	0.1225	4897
696974	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	927	0.53990000000000005	0.1038	4816
307787	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	975	0.34399999999999997	0.13100000000000001	6105
698178	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	918	0.44109999999999999	0.23349999999999999	3854
808666	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	911	0.92409999999999992	0.097299999999999998	4112
799447	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	930	0.39360000000000001	0.14989999999999998	5336
722087	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	871	0.72199999999999998	0.15790000000000001	4432
454787	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	853	0.71960000000000002	0.080000000000000002	5003
203445	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	904	0.77829999999999999	0.080500000000000002	3726
794832	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	860	0.64439999999999997	0.068999999999999992	4345
217345	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	944	1.1208	0.14530000000000001	4818
793327	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	977	0.37109999999999999	0.1031	4851
797596	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	1130	0.62459999999999993	0.089200000000000002	6724
860602	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	839	0.65439999999999998	0.187	3209
418024	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	951	1.331	0.088700000000000001	3381
371938	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	804	1.3268	0.22739999999999999	2638
210252	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	989	0.20669999999999999	0.095399999999999999	6289
140413	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	734	0.67990000000000006	0.17630000000000001	3971
167048	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	993	0.60560000000000003	0.14729999999999999	6110
470670	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	829	0.4556	0.082799999999999999	4829
504327	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	973	0.43990000000000001	0.13749999999999998	3637
872528	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	891	0.55599999999999994	0.082400000000000001	4856
183890	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	927	0.50879999999999992	0.1507	5307
864917	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	912	0.42160000000000003	0.093700000000000006	4269
202614	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	860	0.57489999999999997	0.1198	4175
202742	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	848	0.96710000000000007	0.12889999999999999	4653
35303	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	901	0.3967	0.14610000000000001	4790
112556	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	868	0.48849999999999993	0.11720000000000001	5118
572786	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	821	0.57080000000000009	0.058500000000000003	6833
491733	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	732	0.99399999999999988	0.13869999999999999	4326
423778	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	934	0.90449999999999997	0.076999999999999999	5196
223047	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	1033	0.64749999999999996	0.25439999999999996	4324
178705	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	914	0.88039999999999996	0.020500000000000001	4884
397528	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	926	1.9015	0.23770000000000002	2945
243370	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	862	1.2467999999999999	0.12719999999999998	3930
501710	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	1008	1.2857000000000001	0.07690000000000001	9100
682981	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	845	0.58919999999999995	0.019599999999999999	5092
430644	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	789	0.8567999999999999	0.098900000000000002	6069
479409	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	844	1.0694000000000001	0.047500000000000001	4208
691900	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	956	0.74380000000000002	0.1653	4840
251041	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	902	0.85450000000000004	0.079500000000000001	5032
179784	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	949	0.6179	0.077200000000000005	5179
400082	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	830	0.64250000000000007	0.0964	3113
704647	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	808	0.40790000000000004	0.035500000000000004	5638
301410	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	759	0.30130000000000001	0.082200000000000009	3651
451052	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	865	0.48219999999999996	0.22100000000000003	4977
760223	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	870	0.72500000000000009	0.10000000000000001	4000
20900	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	886	1.4841	0.14130000000000001	4245
120864	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	907	0.49179999999999996	0.031699999999999999	6304
818081	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	860	0.50549999999999995	0.14150000000000001	4946
722761	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	928	0.50959999999999994	0.1176	5102
880786	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	847	0.68180000000000007	0.072999999999999995	4107
17792	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	909	0.53590000000000004	0.073099999999999998	4105
457981	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	873	0.51079999999999992	0.069699999999999998	4307
782637	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	901	1.1511	0.12329999999999999	4865
253539	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	852	0.80319999999999991	0.066900000000000001	4482
483835	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	867	0.75519999999999998	0.1716	2913
44763	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	929	0.62329999999999997	0.067400000000000002	5936
173386	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	771	1.0167999999999999	0.12709999999999999	3934
718914	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	1094	1.3972	0.12329999999999999	4867
244159	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	890	0.95750000000000002	0.2802	4282
324455	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	937	0.46540000000000004	0.086199999999999999	5802
395976	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	850	1.0252000000000001	0.13140000000000002	3804
227637	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	961	0.79539999999999988	0.044200000000000003	4526
711405	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	954	0.60980000000000001	0.074399999999999994	6724
117841	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	920	0.39830000000000004	0.11379999999999998	5272
695776	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	810	0.3947	0.078899999999999998	3800
667057	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	845	0.59919999999999995	0.17750000000000002	4506
425502	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	858	0.50949999999999995	0.087800000000000003	5692
299709	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	838	0.69079999999999997	0.057599999999999998	3474
108573	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	969	0.50670000000000004	0.1303	6908
861085	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	832	0.51760000000000006	0.041399999999999999	4830
146170	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	873	0.90279999999999994	0.12039999999999999	6646
244090	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	802	0.76160000000000005	0.0448	4464
541064	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	849	0.30549999999999999	0.063199999999999992	9493
227070	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	858	0.63849999999999996	0.1943	3602
87598	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	863	0.36959999999999998	0.086999999999999994	4600
653649	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	892	0.751	0.060100000000000001	6658
109827	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	1005	0.85699999999999998	0.063500000000000001	6301
540163	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	797	0.77829999999999999	0.10039999999999999	3983
676117	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	967	0.75059999999999993	0.19910000000000003	6528
738413	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	903	0.58450000000000002	0.10169999999999998	3935
406433	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	831	0.5796	0.0504	3968
542578	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	827	0.64250000000000007	0.0974	5136
396206	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	827	1.2564	0.1381	7243
170199	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	797	0.57379999999999998	0.082000000000000003	4880
53552	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	916	0.48929999999999996	0.074099999999999999	6744
329318	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	834	0.84119999999999995	0.25240000000000001	4755
228144	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	978	0.82699999999999996	0.1158	6046
160038	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	1081	0.8567999999999999	0.20249999999999999	6419
393771	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	841	0.44229999999999997	0.088500000000000009	3391
517066	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	836	0.38730000000000003	0.077499999999999999	3873
497859	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	854	1.9571000000000001	0.27959999999999996	3219
840030	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	891	0.94909999999999994	0.1157	4320
806271	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	732	1.3061	0.19880000000000003	3522
126714	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	863	0.54070000000000007	0.049200000000000001	6103
158347	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	803	0.32439999999999997	0.059000000000000004	3391
880479	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	911	0.50009999999999999	0.16670000000000001	4799
342848	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	853	0.73270000000000002	0.19109999999999999	3139
42492	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	966	1.1338000000000001	0.14430000000000001	4851
327471	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	912	0.89219999999999988	0.11739999999999999	4259
852407	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	823	1.2183999999999999	0.14859999999999998	3365
100673	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	856	0.36519999999999997	0.072999999999999995	4107
131294	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	865	1.5193999999999999	0.28139999999999998	3554
135810	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	829	1.0368999999999999	0.183	3279
490697	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	871	1.0012999999999999	0.1318	3795
568910	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	827	0.56299999999999994	0.093800000000000008	4263
680202	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	817	0.373	0.06989999999999999	4289
474496	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	987	0.45539999999999997	0.1265	3953
24868	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	739	0.61280000000000001	0.1459	3427
230529	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	801	0.51039999999999996	0.0901	3331
214093	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	841	0.63080000000000003	0.1227	5707
473020	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	824	0.42349999999999999	0.089200000000000002	4486
395361	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	941	1.0789	0.025700000000000001	3893
652897	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	1056	0.29930000000000001	0.1996	5011
796085	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	897	0.85540000000000005	0.038900000000000004	5144
358479	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	934	0.24650000000000002	0.075899999999999995	5273
110268	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	930	1.2294	0.1089	6426
273578	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	955	1.032	0.10529999999999999	4748
555245	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	814	0.89000000000000001	0.022800000000000001	4382
727540	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	832	0.49420000000000003	0.15809999999999999	5059
26027	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	924	0.68740000000000001	0.07110000000000001	4219
865311	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	943	0.59999999999999998	0.10000000000000001	4000
47369	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	1000	0.48650000000000004	0.11119999999999999	7194
330958	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	823	0.51149999999999995	0.066000000000000003	6061
687936	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	777	0.57609999999999995	0.2195	3645
319055	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	770	0.83300000000000007	0.1736	2881
466951	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	846	1.1007	0.13420000000000001	3725
437996	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	850	0.33660000000000001	0.067299999999999999	4456
15688	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	970	0.26800000000000002	0.071500000000000008	5598
412545	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	934	0.2732	0.12609999999999999	4759
877741	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	845	1.2307999999999999	0.1326	5281
462760	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	891	1.0921999999999998	0.043700000000000003	4578
637284	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	771	1.504	0.1749	2859
286303	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	873	0.88170000000000004	0.073499999999999996	5444
543506	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	834	1.1235999999999999	0.14499999999999999	2759
788556	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	846	0.67669999999999997	0.12589999999999998	6354
304682	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	748	0.7874000000000001	0.15240000000000001	3937
540887	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	794	0.72799999999999998	0.078	3846
216167	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	917	1.3636000000000001	0.1186	5060
393454	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	846	0.5575	0.026499999999999999	3767
259017	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	920	0.3856	0.060899999999999996	4928
557461	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	865	0.9265000000000001	0.049600000000000005	6044
342863	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	952	1.5807000000000002	0.083199999999999996	3606
401119	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	783	0.78150000000000008	0.053899999999999997	3711
330267	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	851	0.8456999999999999	0.075199999999999989	5321
492485	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	907	0.66449999999999998	0.0246	4063
203140	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	911	0.42700000000000005	0.21350000000000002	5621
69466	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	1034	0.22499999999999998	0	7554
420980	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	903	0.46970000000000001	0.13420000000000001	4471
331582	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	826	0.39509999999999995	0.062399999999999997	4809
404155	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	821	0.53880000000000006	0.13849999999999998	6496
446848	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	885	0.51149999999999995	0.055300000000000002	7233
502400	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	844	0.20539999999999997	0.031599999999999996	6330
17907	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	903	0.67500000000000004	0.1023	4889
863903	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	906	0.66000000000000003	0.042599999999999999	4697
440259	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	939	0.71539999999999992	0.069199999999999998	4333
555885	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	864	0.72319999999999995	0.080399999999999999	4978
502434	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	892	1.1732	0.17510000000000001	5711
619801	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	943	0.81659999999999999	0.10540000000000001	3796
621294	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	904	0.62390000000000001	0.1207	4969
252231	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	878	0.83589999999999998	0.11939999999999999	4187
704726	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	870	0.30909999999999999	0.066200000000000009	4529
152466	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	870	0.56220000000000003	0.16869999999999999	5336
260806	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	888	0.77100000000000002	0.1459	4799
619488	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	1013	0.48050000000000004	0.0465	6452
433314	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	792	0.53400000000000003	0.10269999999999999	4869
125001	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	836	0.3327	0.083199999999999996	3607
776272	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	787	0.89650000000000007	0.039	5131
399503	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	962	1.7517	0.060400000000000002	3311
404364	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	907	0.92090000000000005	0.10009999999999999	4995
260618	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	875	0.91610000000000003	0.0482	4148
502357	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	837	0.37290000000000001	0.077700000000000005	6436
497462	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	913	1.6466999999999998	0.1062	3765
175496	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	892	0.66189999999999993	0.13539999999999999	6648
113494	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	887	0.23999999999999999	0.065500000000000003	4583
393339	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	925	0.43160000000000004	0.045399999999999996	4402
237478	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	899	0.55869999999999997	0	6801
57077	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	879	1.4205000000000001	0.12179999999999999	2464
34623	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	953	0.6875	0.057300000000000004	6982
641452	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	865	0.8669	0.096299999999999997	5191
523582	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	899	0.57219999999999993	0.060199999999999997	6641
20033	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	859	1.1729000000000001	0.153	3922
377355	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	792	0.73409999999999997	0.052400000000000002	3814
450434	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	860	0.64219999999999999	0.11950000000000001	6696
640335	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	922	0.1976	0.10640000000000001	6578
458252	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	840	0.78989999999999994	0.085400000000000004	4684
33562	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	937	0.59630000000000005	0.14909999999999998	5366
461584	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	765	0.55610000000000004	0.064199999999999993	4675
429196	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	895	1.3799000000000001	0.1082	3696
121121	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	798	0.25880000000000003	0.10660000000000001	6568
696176	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_1	817	0.34559999999999996	0.18610000000000002	3762
148557	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	817	0.31840000000000002	0.039800000000000002	7538
274080	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_3	939	0.1983	0.090200000000000002	5546
53808	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	839	0.27839999999999998	0.10709999999999999	4669
258061	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	783	0.88819999999999988	0.052200000000000003	3828
775031	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	888	0.51339999999999997	0.16339999999999999	4285
378001	ONSET_CTRL	CTRL	ONSET	Neutrophils	Cluster_2	799	0.41669999999999996	0.33329999999999999	3600
